543.7	24
544	26
544.4	46
544.9	20
545	42
545.1	48
545.3	49
545.9	9
545.9	33
546.1	37
547.5	17
548.8	4
549	5
549	22
549.2	13
549.3	28
549.3	32
549.3	41
549.7	40
549.9	30
550.3	7
551.7	1
553.3	14
553.4	23
554.1	12
554.7	39
555.4	11
555.4	31
555.4	36
555.7	29
555.9	34
556.2	15
556.3	47
559.4	3
559.4	25
560.1	16
560.1	20
560.1	27
560.1	35
560.3	8
560.4	21
560.5	45
561.1	7
561.2	5
561.4	38
561.4	44
561.5	49
561.6	6
563	18
563.7	46
564.1	9
564.1	43
564.6	10
564.6	24
565	0
565	36
565.2	30
565.5	37
565.8	19
566	33
566.1	13
566.5	4
566.6	42
566.7	40
567	17
569.6	32
570.5	48
571.1	34
571.2	47
571.3	26
571.8	31
571.8	41
571.9	21
572	14
572.2	28
573.6	1
574.4	12
574.5	15
575.1	23
575.5	45
576.4	2
576.4	49
576.5	11
576.9	22
577.4	29
578.6	38
578.7	35
579	6
579.7	7
581.5	33
582	5
582.1	27
582.5	43
583	46
583.2	45
583.3	44
583.5	3
583.5	13
583.5	19
583.5	37
583.6	30
583.8	39
583.9	9
583.9	20
586.7	0
586.9	18
587.2	24
587.9	47
588.3	17
588.3	32
588.4	48
589.1	21
589.8	25
590	34
590.4	4
590.6	10
591.8	28
592.5	15
593.2	44
593.3	16
593.4	26
593.6	14
594.3	11
594.6	1
594.6	23
594.6	33
594.6	40
594.7	8
596.1	36
597.6	12
597.7	42
597.8	31
597.9	45
598.1	41
598.6	22
599.6	35
601.5	49
601.7	5
601.8	6
602.4	9
602.9	7
603.4	37
604	38
604.4	17
604.6	13
605.1	2
605.7	20
606.6	32
606.7	29
606.8	16
607	30
607.2	26
607.3	34
607.5	39
607.6	3
608	0
608	43
608	44
608	46
608.1	21
608.3	14
608.5	27
608.8	24
609.2	4
612.4	25
613.1	10
613.2	18
613.4	19
613.6	1
613.6	42
613.8	28
613.8	36
614	8
614	47
615.8	12
616.7	22
616.7	33
617	23
617.2	9
617.5	15
617.6	45
617.8	31
618.7	49
619.5	40
619.9	48
620	11
621.1	5
621.4	0
621.6	43
621.7	41
621.8	35
623.1	7
624.2	6
625.6	29
625.6	37
625.9	27
626.3	32
626.4	34
626.5	14
626.7	17
626.9	16
626.9	19
627	26
627	44
627.2	1
627.8	36
628	39
628.6	38
628.8	2
628.9	21
630.3	24
630.4	42
631	30
631.2	20
631.4	3
632	25
632.3	47
632.5	15
633.1	31
634.1	4
634.8	46
635.9	28
636.7	18
637.4	12
638.8	49
639.4	45
639.7	10
639.8	22
639.9	5
640.1	13
640.1	48
640.2	0
640.3	33
640.4	14
640.4	27
640.5	23
640.7	11
640.7	44
640.8	43
642	34
642.3	41
642.9	15
643.4	37
644	35
644.2	40
645.1	1
645.3	39
645.4	6
645.4	16
645.6	21
645.7	7
645.7	20
646.8	17
648.5	26
648.9	42
649	32
649.2	38
649.5	4
649.8	19
649.9	29
650.2	8
651.5	31
651.6	25
651.9	30
652.2	2
653	12
653.3	13
653.8	18
654.9	9
655.2	47
655.4	27
656.6	10
656.9	22
656.9	36
657.1	46
658.1	43
658.6	44
658.9	35
659	14
659.7	45
659.8	48
660.4	24
660.5	49
660.6	34
660.9	28
661.1	29
662	5
662.1	6
662.2	41
663.1	3
663.2	11
663.3	33
664.1	7
664.2	1
664.3	0
664.5	16
665.8	23
666.2	13
667	38
668.6	40
668.8	42
669.6	4
669.7	15
670	31
670.1	39
670.6	12
670.6	21
670.7	25
670.7	37
671.6	19
673	2
673.2	32
673.8	18
674	17
674.7	9
675	30
675.8	41
676.3	8
676.3	48
676.4	16
677.8	27
678.1	45
678.7	26
678.7	36
678.8	10
678.8	43
678.9	49
679.5	22
679.5	38
679.7	12
680	35
680.1	20
680.2	1
680.8	6
680.8	46
680.9	28
680.9	29
681	23
681.2	0
681.2	47
681.6	14
681.6	33
683.7	34
684.6	24
684.9	11
684.9	44
685.7	7
685.9	3
688.3	40
688.6	19
688.9	37
689.7	13
690	25
690.2	41
690.9	42
691.2	48
691.8	5
691.8	18
692.2	21
692.6	33
693	31
693.2	30
693.5	15
693.6	39
693.9	43
694.4	2
695.1	4
695.5	32
696	1
696	38
696.3	9
696.9	12
697.7	7
697.9	22
697.9	49
698.6	10
698.8	8
699.2	17
699.3	45
699.4	0
700.2	44
700.9	26
701.8	27
702	47
702.3	6
702.3	34
702.4	20
702.4	46
702.5	23
702.7	3
702.7	14
702.7	24
703.3	29
703.6	28
703.6	35
704.8	16
706	19
706.7	11
707	13
707	30
708.9	25
709.7	33
710	36
710.4	43
710.6	37
710.7	40
710.7	41
711.4	2
711.4	42
711.7	32
711.8	31
712.4	4
712.4	5
713.3	17
713.7	1
714.1	38
715.3	21
715.5	18
715.7	10
716.3	12
716.4	26
716.6	3
716.7	9
716.7	49
717	39
717.3	27
717.5	7
717.8	11
717.9	48
718.6	29
719.7	44
720	46
720.2	47
720.4	14
720.7	15
721	22
721.1	35
721.1	45
721.3	34
721.4	0
721.9	13
721.9	19
722	8
722.4	16
722.4	25
723	24
724.3	28
724.4	6
726.2	20
726.9	2
727.1	32
727.6	17
728.8	43
730.2	37
730.6	31
730.9	42
731	40
731.4	36
732.7	30
733.7	4
733.7	33
733.8	23
734.6	1
734.8	12
734.9	26
735.1	18
735.4	11
735.4	21
735.4	29
735.5	41
735.6	9
735.6	13
735.8	10
735.9	7
736.1	48
736.1	49
736.3	5
736.9	14
738.4	39
738.7	47
738.8	35
740.3	34
740.5	25
741.1	45
741.2	46
741.4	6
741.4	15
741.4	27
742.2	24
742.9	8
743	16
743.1	19
743.2	28
744.1	3
744.3	32
744.5	44
744.6	0
745.5	22
745.7	38
746.8	31
747.1	17
747.2	2
747.9	36
748.3	20
748.5	37
748.8	18
751	29
751.2	43
751.6	41
752.1	48
754.2	40
754.4	9
754.8	12
755	26
755.1	10
755.2	14
755.2	30
755.4	35
755.4	49
755.7	33
755.8	42
756.3	1
756.3	21
756.6	39
756.7	23
756.8	5
756.9	7
757	24
758.6	47
759.2	15
759.8	4
760.5	43
760.8	27
761.2	28
761.2	46
761.4	13
761.4	34
761.4	45
761.6	0
761.8	16
762.3	36
762.6	11
762.9	25
763.5	8
764.3	3
765.2	32
765.3	22
765.3	38
765.5	17
766.3	31
766.4	19
767.4	9
767.6	6
767.8	26
768.5	20
768.8	18
769.7	37
770.3	2
772.1	29
772.2	35
772.2	44
772.3	25
772.4	21
772.4	40
772.4	49
772.7	1
772.8	33
772.9	47
776.2	30
776.5	42
776.8	7
776.9	12
776.9	48
777.1	24
777.7	28
777.7	45
778	5
778.3	39
779	41
779.5	27
779.7	10
779.7	15
781.6	14
782.1	0
782.5	11
782.5	36
782.8	22
783.1	4
783.1	19
783.3	8
783.4	38
783.7	23
784	32
784.2	9
784.3	13
784.3	46
787.1	6
787.5	16
787.5	43
787.7	31
787.7	44
788.1	18
788.3	26
788.4	34
788.7	20
789.1	37
789.5	2
789.6	3
789.8	49
790.9	29
792.3	47
792.7	24
793	30
793.1	1
793.1	39
793.3	17
793.9	21
794	28
794.1	7
794.2	10
794.2	33
794.3	25
794.5	46
795.3	35
795.4	4
795.4	40
795.9	45
796.1	48
797.3	41
797.7	23
798.9	15
799.7	18
